song_430,itunes_105558,false
song_430,itunes_227987,false
song_430,itunes_172949,false
song_426,itunes_48522,false
song_426,itunes_208127,false
song_426,itunes_172476,false
song_7022,itunes_45956,false
song_7022,itunes_39531,false
song_7022,itunes_82482,false
song_7022,itunes_155246,false
song_7022,itunes_188722,false
song_7022,itunes_120597,false
song_7022,itunes_45599,false
song_7022,itunes_146847,false
song_7022,itunes_150499,false
song_7022,itunes_99152,false
song_7022,itunes_144444,true
song_7022,itunes_150498,false
song_7022,itunes_179854,false
song_7022,itunes_86290,true
song_7022,itunes_96069,false
song_7022,itunes_185055,false
song_7022,itunes_31167,false
song_7022,itunes_51157,false
song_7022,itunes_91545,false
song_7022,itunes_69977,false
song_7022,itunes_236021,false
song_7022,itunes_136275,false
song_7022,itunes_28292,false
song_7022,itunes_214699,false
song_7022,itunes_219748,false
song_7022,itunes_219747,false
song_7022,itunes_44731,false
song_7022,itunes_60584,false
song_7022,itunes_109678,false
song_7022,itunes_45620,false
song_7022,itunes_160306,false
song_7022,itunes_330,false
song_7022,itunes_173303,false
song_7022,itunes_205496,false
song_7022,itunes_106506,false
song_7022,itunes_93089,false
song_7022,itunes_71434,false
song_7022,itunes_134859,false
song_7022,itunes_187443,false
song_7022,itunes_13064,false
song_7022,itunes_36421,false
song_677,itunes_205049,true
song_6308,itunes_78680,false
song_1804,itunes_198848,false
song_1804,itunes_213101,true
song_5480,itunes_4977,false
song_5480,itunes_26848,false
song_5480,itunes_112708,false
song_5480,itunes_105461,false
song_5480,itunes_176754,false
song_5480,itunes_34774,false
song_5480,itunes_26853,false
song_5480,itunes_218854,false
song_5480,itunes_67301,false
song_5480,itunes_129659,false
song_5481,itunes_4977,false
song_5481,itunes_26848,false
song_5481,itunes_112708,false
song_5481,itunes_105461,false
song_5481,itunes_176754,false
song_1849,itunes_181636,true
song_6960,itunes_74906,true
song_6960,itunes_79120,true
song_1955,itunes_181610,true
song_652,itunes_159881,false
song_652,itunes_230942,false
song_2885,itunes_174970,true
song_2885,itunes_44642,true
song_4681,itunes_138299,true
song_4681,itunes_35986,true
song_4681,itunes_225612,true
song_4681,itunes_236962,true
song_2796,itunes_16354,false
song_2795,itunes_79560,false
song_290,itunes_57603,false
song_290,itunes_94315,false
song_4174,itunes_165,false
song_1953,itunes_186698,true
song_2298,itunes_180975,true
song_4853,itunes_71805,false
song_4853,itunes_180556,false
song_6386,itunes_158880,false
song_6386,itunes_191280,false
song_6386,itunes_233291,false
song_6386,itunes_44825,false
song_6386,itunes_201758,false
song_6386,itunes_72535,false
song_6386,itunes_88937,false
song_6386,itunes_40939,false
song_6386,itunes_147065,false
song_6386,itunes_102489,false
song_6392,itunes_158880,false
song_6392,itunes_191280,false
song_6392,itunes_233291,false
song_6392,itunes_44825,false
song_6392,itunes_201758,false
song_6392,itunes_72535,false
song_6392,itunes_88937,false
song_6392,itunes_40939,false
song_6392,itunes_147065,false
song_6392,itunes_102489,false
song_2781,itunes_103313,true
song_5478,itunes_115944,true
song_602,itunes_10316,false
song_395,itunes_219847,false
song_395,itunes_71397,false
song_395,itunes_210133,false
song_5409,itunes_195049,false
song_4201,itunes_42334,true
song_4201,itunes_106784,true
song_4201,itunes_98825,true
song_4201,itunes_204123,true
song_6549,itunes_92914,true
song_6549,itunes_172921,true
song_6251,itunes_39146,false
song_6251,itunes_58263,false
song_6251,itunes_22603,false
song_6251,itunes_152494,false
song_6251,itunes_87423,false
song_6251,itunes_52873,false
song_6251,itunes_204331,false
song_6251,itunes_182807,false
song_6251,itunes_188172,false
song_6251,itunes_25470,false
song_6251,itunes_47271,false
song_6251,itunes_47282,false
song_6251,itunes_229230,false
song_6251,itunes_229241,false
song_6251,itunes_228,false
song_6251,itunes_131347,false
song_6251,itunes_38755,false
song_5102,itunes_147735,true
song_5981,itunes_195089,false
song_4279,itunes_10319,false
song_4279,itunes_35968,true
song_5085,itunes_168077,true
song_5640,itunes_60713,true
song_560,itunes_149076,true
song_1014,itunes_71932,true
song_1014,itunes_71933,true
song_1014,itunes_71934,false
song_1014,itunes_71930,false
song_1014,itunes_71931,false
song_1014,itunes_71929,true
song_2981,itunes_86297,true
song_2981,itunes_131672,true
song_2981,itunes_150628,true
song_2981,itunes_22542,true
song_2981,itunes_125849,true
song_2981,itunes_88801,false
song_5083,itunes_150028,true
song_5083,itunes_168091,true
song_3350,itunes_105481,true
song_6945,itunes_194598,true
song_6341,itunes_66651,false
song_4106,itunes_100233,true
song_4106,itunes_157949,true
song_4106,itunes_9820,true
song_6773,itunes_49929,true
song_6773,itunes_119460,true
song_6773,itunes_119464,false
song_6773,itunes_112208,true
song_6907,itunes_10317,true
song_6907,itunes_35966,true
song_2642,itunes_39981,true
song_2642,itunes_49949,true
song_2642,itunes_238179,true
song_844,itunes_10321,true
song_844,itunes_35970,true
song_2223,itunes_134759,false
song_2222,itunes_134765,false
song_6046,itunes_49397,true
song_2893,itunes_179505,false
song_2808,itunes_181586,false
song_2808,itunes_105592,false
song_2808,itunes_228021,false
song_2808,itunes_175176,false
song_2808,itunes_155258,false
song_2808,itunes_237944,false
song_7027,itunes_220942,false
song_7027,itunes_36260,false
song_7027,itunes_6269,false
song_7027,itunes_5896,false
song_7027,itunes_9678,false
song_7027,itunes_143856,false
song_7027,itunes_192691,false
song_7027,itunes_122277,false
song_7027,itunes_152614,false
song_7027,itunes_126733,false
song_7027,itunes_36858,false
song_7027,itunes_231593,false
song_7027,itunes_127344,false
song_7027,itunes_229593,false
song_7027,itunes_170922,false
song_6867,itunes_7632,false
song_6867,itunes_61973,false
song_6867,itunes_90006,true
song_6867,itunes_158140,true
song_2663,itunes_107819,false
song_2663,itunes_94335,false
song_2663,itunes_57623,false
song_1491,itunes_157100,true
song_214,itunes_80897,true
song_214,itunes_174723,true
song_214,itunes_84113,true
song_214,itunes_150826,true
song_214,itunes_19196,true
song_654,itunes_4674,false
song_654,itunes_149915,false
song_614,itunes_213756,true
song_614,itunes_21992,true
song_614,itunes_24336,true
song_614,itunes_214389,true
song_3656,itunes_175610,false
song_3901,itunes_67033,true
song_5243,itunes_2998,true
song_5243,itunes_149882,true
song_5243,itunes_175716,true
song_2187,itunes_123411,false
song_5268,itunes_69725,false
song_5268,itunes_164999,false
song_5268,itunes_134862,false
song_5268,itunes_133795,false
song_5268,itunes_187455,false
song_5268,itunes_92607,false
song_5268,itunes_224948,false
song_5268,itunes_109682,false
song_5268,itunes_87682,false
song_5268,itunes_82486,false
song_5268,itunes_169811,false
song_5268,itunes_106896,false
song_5268,itunes_69686,false
song_5268,itunes_146839,false
song_5268,itunes_85329,false
song_5268,itunes_120014,false
song_5268,itunes_120589,false
song_5268,itunes_201691,false
song_5268,itunes_151512,false
song_5268,itunes_28304,false
song_5268,itunes_72082,false
song_5268,itunes_126062,false
song_5268,itunes_53210,false
song_2739,itunes_87825,false
song_7049,itunes_115848,false
song_7049,itunes_80759,false
song_7049,itunes_150432,false
song_7049,itunes_110051,false
song_7049,itunes_42727,false
song_7049,itunes_85586,false
song_5582,itunes_79076,false
song_5582,itunes_237247,false
song_5582,itunes_83596,false
song_5582,itunes_105457,true
song_5582,itunes_51550,false
song_1030,itunes_225615,true
song_1030,itunes_138302,true
song_1030,itunes_35989,true
song_1030,itunes_236965,true
song_3459,itunes_198991,false
song_4055,itunes_128828,true
song_4055,itunes_75523,true
song_3458,itunes_36263,false
song_3458,itunes_47630,false
song_3458,itunes_135192,false
song_3458,itunes_63862,false
song_3458,itunes_55636,false
song_3458,itunes_126015,false
song_3458,itunes_118795,false
song_3458,itunes_151465,false
song_3458,itunes_12523,false
song_3458,itunes_192678,false
song_3458,itunes_35963,false
song_3458,itunes_202830,false
song_3458,itunes_72532,false
song_3458,itunes_839,false
song_3458,itunes_85282,false
song_3458,itunes_170909,false
song_3458,itunes_177122,false
song_3458,itunes_215107,false
song_3458,itunes_9665,false
song_3458,itunes_238108,false
song_3458,itunes_35518,false
song_3458,itunes_172991,false
song_3458,itunes_100448,false
song_3458,itunes_222150,false
song_3458,itunes_123353,false
song_3458,itunes_127331,false
song_3458,itunes_36247,false
song_5319,itunes_145791,false
song_5319,itunes_54142,false
song_423,itunes_134764,true
song_423,itunes_134755,true
song_423,itunes_134757,true
song_218,itunes_17143,false
song_218,itunes_110049,true
song_5361,itunes_207950,false
song_1371,itunes_192680,false
song_1371,itunes_172993,false
song_1371,itunes_195366,false
song_1371,itunes_841,false
song_1371,itunes_9667,false
song_291,itunes_103271,true
song_291,itunes_44188,true
song_291,itunes_104005,true
song_6284,itunes_32637,false
song_6284,itunes_15412,false
song_6284,itunes_100712,false
song_6284,itunes_122275,false
song_6284,itunes_80262,false
song_6284,itunes_143137,false
song_6284,itunes_78490,false
song_6284,itunes_116944,false
song_6284,itunes_126834,false
song_5054,itunes_174240,true
song_1252,itunes_75382,false
song_7059,itunes_135036,true
song_5967,itunes_207725,false
song_5967,itunes_187313,false
song_5967,itunes_4849,false
song_5967,itunes_192743,false
song_266,itunes_105458,true
song_5953,itunes_63087,true
song_2766,itunes_15015,false
song_2766,itunes_159453,false
song_2766,itunes_18818,false
song_2766,itunes_233388,true
song_2766,itunes_40430,true
song_4559,itunes_95036,true
song_3634,itunes_131333,true
song_6785,itunes_13078,true
song_6785,itunes_174895,false
song_6785,itunes_167137,false
song_6785,itunes_127383,false
song_2690,itunes_88799,false
song_2690,itunes_18697,false
song_2690,itunes_123416,false
song_3956,itunes_142708,true
song_3956,itunes_186276,true
song_3956,itunes_229555,true
song_2360,itunes_92854,true
song_2360,itunes_56108,true
song_2360,itunes_101920,true
song_2360,itunes_67702,false
song_2360,itunes_112891,true
song_2360,itunes_68763,false
song_5504,itunes_194244,true
song_5504,itunes_80888,true
song_5504,itunes_6719,true
song_5504,itunes_84104,true
song_5504,itunes_150817,true
song_5504,itunes_19187,true
song_5504,itunes_168978,false
song_5504,itunes_174714,true
song_6039,itunes_10323,true
song_6039,itunes_35972,true
song_1629,itunes_194599,true
song_4038,itunes_172198,true
song_4038,itunes_84694,true
song_4038,itunes_112441,true
song_4038,itunes_216755,false
song_4038,itunes_217603,true
song_4038,itunes_108183,false
song_4038,itunes_218579,false
song_4038,itunes_126845,true
song_5619,itunes_17589,false
song_5619,itunes_87250,true
song_897,itunes_151867,true
song_673,itunes_208436,true
song_673,itunes_37833,true
song_673,itunes_191620,true
song_6459,itunes_41232,true
song_5417,itunes_219637,false
song_5417,itunes_115523,false
song_3669,itunes_163683,false
song_3669,itunes_105486,true
song_4075,itunes_215075,true
song_4075,itunes_103140,true
song_4075,itunes_127785,true
song_4075,itunes_210505,true
song_4075,itunes_125728,true
song_6949,itunes_76235,false
song_6949,itunes_234868,false
song_6949,itunes_217645,false
song_6834,itunes_74761,false
song_6834,itunes_13686,false
song_6834,itunes_171522,false
song_6834,itunes_198504,false
song_4877,itunes_109031,false
song_5315,itunes_203074,true
song_5315,itunes_157784,true
song_5315,itunes_194789,true
song_5315,itunes_133180,true
song_5978,itunes_117257,true
song_5978,itunes_105895,true
song_5847,itunes_168977,false
song_5847,itunes_86334,true
song_5847,itunes_57752,false
song_3030,itunes_147798,false
song_1417,itunes_192977,true
song_1417,itunes_210872,true
song_3922,itunes_87257,true
song_3922,itunes_17592,false
song_2512,itunes_115943,false
song_5462,itunes_64398,true
song_5462,itunes_89787,true
song_5462,itunes_80627,true
song_5462,itunes_56649,true
song_6259,itunes_147794,true
song_2761,itunes_215076,true
song_2761,itunes_127786,true
song_2761,itunes_210506,true
song_1141,itunes_114043,true
song_2799,itunes_129492,false
song_2799,itunes_129493,false
song_2799,itunes_129494,false
song_4565,itunes_88756,false
song_4216,itunes_123081,true
song_5279,itunes_178589,true
song_4478,itunes_9829,true
song_4478,itunes_100242,true
song_4478,itunes_157958,true
song_6404,itunes_35255,true
song_6145,itunes_134772,true
song_820,itunes_6382,false
song_820,itunes_194222,false
song_820,itunes_212728,false
song_4253,itunes_19191,false
song_4253,itunes_150821,false
song_4253,itunes_194248,false
song_4253,itunes_174718,false
song_4253,itunes_80892,false
song_4253,itunes_84108,false
song_4253,itunes_6723,false
song_5124,itunes_147146,true
song_5124,itunes_66832,true
song_5124,itunes_19483,false
song_4257,itunes_194601,true
song_4112,itunes_150043,true
song_149,itunes_67831,true
song_2211,itunes_128393,true
song_2211,itunes_158155,true
song_2211,itunes_90021,true
song_2211,itunes_107286,true
song_2211,itunes_153833,true
song_3520,itunes_226681,true
song_2725,itunes_213138,true
song_1529,itunes_119455,false
song_1529,itunes_179745,false
song_1529,itunes_169095,false
song_187,itunes_96041,true
song_187,itunes_185027,true
song_187,itunes_21467,true
song_187,itunes_71406,true
song_1713,itunes_210457,true
song_1713,itunes_42648,true
song_1713,itunes_63814,true
song_1713,itunes_29279,true
song_1713,itunes_124469,true
song_2588,itunes_6725,false
song_2588,itunes_84110,false
song_2588,itunes_19193,false
song_2588,itunes_174720,false
song_2588,itunes_80894,false
song_2588,itunes_194250,false
song_2588,itunes_150823,false
song_2830,itunes_198842,true
song_1781,itunes_162526,false
song_1017,itunes_65633,false
song_5820,itunes_198852,false
song_3889,itunes_22538,true
song_3889,itunes_86296,true
song_3889,itunes_125845,true
song_3889,itunes_131668,true
song_3889,itunes_150624,true
song_744,itunes_107274,true
song_744,itunes_128381,true
song_744,itunes_158143,true
song_744,itunes_90009,true
song_744,itunes_153821,true
song_5611,itunes_79520,true
song_5611,itunes_15886,true
song_5611,itunes_98179,true
song_5611,itunes_223929,true
song_5611,itunes_121259,true
song_5464,itunes_105479,true
song_5241,itunes_22316,true
song_3947,itunes_145243,false
song_3947,itunes_145246,false
song_3947,itunes_145247,false
song_3947,itunes_145248,false
song_5659,itunes_90642,true
song_5659,itunes_212785,true
song_6524,itunes_117256,true
song_6524,itunes_105894,true
song_1244,itunes_32537,true
song_1244,itunes_15117,true
song_6040,itunes_212803,true
song_6040,itunes_90660,true
song_6753,itunes_22539,true
song_6753,itunes_125846,true
song_6753,itunes_131669,true
song_6753,itunes_150625,true
song_5627,itunes_236960,true
song_5627,itunes_35984,true
song_5627,itunes_138297,true
song_5627,itunes_225610,true
song_4557,itunes_150611,true
song_7069,itunes_170525,true
song_7069,itunes_225117,true
song_885,itunes_190293,false
song_6769,itunes_171942,true
song_6769,itunes_69424,true
song_6769,itunes_132082,true
song_3087,itunes_216753,false
song_3087,itunes_218577,false
song_3087,itunes_216715,false
song_3087,itunes_108181,false
song_2603,itunes_41391,false
song_1125,itunes_102769,false
song_2707,itunes_219075,true
song_2237,itunes_222615,true
song_6156,itunes_80889,true
song_6156,itunes_194245,true
song_6156,itunes_19188,true
song_6156,itunes_6720,true
song_6156,itunes_150818,true
song_1899,itunes_176987,true
song_1899,itunes_201701,false
song_669,itunes_8162,false
song_5708,itunes_69428,true
song_5708,itunes_132086,true
song_5708,itunes_171946,true
song_4972,itunes_64255,true
song_4972,itunes_214495,true
song_4972,itunes_9708,true
song_4972,itunes_32189,true
song_5129,itunes_211400,true
song_5129,itunes_160954,false
song_6832,itunes_214393,true
song_6832,itunes_24340,true
song_6832,itunes_21996,true
song_6832,itunes_213760,true
song_6691,itunes_114557,false
song_5393,itunes_94318,false
song_5393,itunes_57606,false
song_6041,itunes_4835,false
song_6041,itunes_187338,false
song_6041,itunes_18522,false
song_6041,itunes_8807,false
song_6041,itunes_201614,false
song_6041,itunes_192768,false
song_6041,itunes_143280,false
song_6041,itunes_138052,false
song_947,itunes_191970,true
song_947,itunes_127329,true
song_947,itunes_192676,true
song_947,itunes_172989,true
song_947,itunes_202828,true
song_947,itunes_170907,true
song_947,itunes_9663,true
song_947,itunes_47628,true
song_947,itunes_161118,true
song_947,itunes_100446,true
song_947,itunes_837,true
song_947,itunes_36245,true
song_1370,itunes_195520,true
song_1370,itunes_206099,true
song_1370,itunes_687,true
song_1370,itunes_191238,true
song_1370,itunes_66707,true
song_1370,itunes_29195,true
song_1370,itunes_71986,true
song_1370,itunes_215943,true
song_5272,itunes_213153,true
song_6088,itunes_144443,true
song_2638,itunes_218586,false
song_2638,itunes_108190,false
song_2638,itunes_216724,false
song_2638,itunes_216762,false
song_1007,itunes_33748,true
song_6227,itunes_106781,true
song_6227,itunes_98822,true
song_6227,itunes_42331,true
song_2504,itunes_121254,true
song_2504,itunes_98174,true
song_2504,itunes_223924,true
song_2504,itunes_15881,true
song_2504,itunes_79515,true
song_5702,itunes_26488,false
song_1554,itunes_156303,true
song_3742,itunes_54736,true
song_3742,itunes_56383,true
song_3742,itunes_307,true
song_3902,itunes_181612,true
song_3902,itunes_12750,false
song_1819,itunes_53568,true
song_1819,itunes_44721,true
song_1819,itunes_135296,true
song_1819,itunes_106496,true
song_1819,itunes_108101,true
song_1819,itunes_87780,true
song_1819,itunes_115895,true
song_2395,itunes_79753,false
song_880,itunes_151181,true
song_4808,itunes_44748,false
song_4808,itunes_106523,false
song_1391,itunes_194597,true
song_47,itunes_66984,true
song_2348,itunes_155601,true
song_2309,itunes_122231,false
song_1172,itunes_156298,true
song_6833,itunes_101946,true
song_6833,itunes_112917,true
song_6451,itunes_149876,false
song_6451,itunes_175710,false
song_6451,itunes_2992,false
song_3931,itunes_79510,true
song_3931,itunes_15876,true
song_3931,itunes_98169,true
song_3931,itunes_223919,true
song_3931,itunes_121249,true
song_5092,itunes_32433,true
song_5092,itunes_52384,true
song_5092,itunes_111555,true
song_3823,itunes_194220,false
song_3823,itunes_212726,false
song_3823,itunes_6380,false
song_6476,itunes_157103,false
song_3564,itunes_94328,false
song_3564,itunes_57616,false
song_2434,itunes_153826,true
song_2434,itunes_90014,true
song_2434,itunes_128386,true
song_2434,itunes_158148,true
song_2434,itunes_107279,true
song_5647,itunes_128168,false
song_5647,itunes_195906,false
song_5480,itunes_65634,false
song_2203,itunes_188969,false
song_7082,itunes_134761,false
song_5361,itunes_89199,false
song_1252,itunes_57613,false
song_1252,itunes_94325,false
song_4038,itunes_216717,false
song_6192,itunes_134777,true
song_1026,itunes_42626,true
song_1026,itunes_69105,true
song_2188,itunes_85305,false
song_2188,itunes_140092,false
song_2188,itunes_235977,false
song_2188,itunes_205452,false
song_2188,itunes_126038,false
song_2188,itunes_151488,false
song_2188,itunes_12514,false
song_2188,itunes_114253,false
song_6385,itunes_108185,false
song_6385,itunes_218581,false
song_6385,itunes_216757,false
song_5554,itunes_101931,true
song_3165,itunes_174235,true
song_1218,itunes_205125,true
song_5859,itunes_39465,false
song_5859,itunes_85370,false
song_5859,itunes_238313,true
song_5859,itunes_146745,true
song_5859,itunes_124405,true
song_5859,itunes_109755,false
song_5859,itunes_212187,true
song_5859,itunes_235955,false
song_5859,itunes_226274,true
song_5859,itunes_120495,true
song_5859,itunes_205430,false
song_5859,itunes_82559,false
song_5859,itunes_126104,false
song_5859,itunes_151553,false
song_5859,itunes_35853,true
song_5859,itunes_134898,false
song_5859,itunes_136209,false
song_3508,itunes_145242,false
song_3508,itunes_145237,false
song_6208,itunes_63818,true
song_6208,itunes_124473,true
song_6208,itunes_29283,true
song_6208,itunes_210461,true
song_6208,itunes_42652,true
song_1581,itunes_134763,true
song_4255,itunes_238175,true
song_4255,itunes_39977,true
song_6826,itunes_112202,true
song_6826,itunes_49923,true
song_6826,itunes_183515,true
song_6826,itunes_228769,true
song_5107,itunes_180045,false
song_1414,itunes_174233,true
song_3009,itunes_109067,true
song_3009,itunes_143874,true
song_3009,itunes_126716,true
song_3009,itunes_148704,false
song_3009,itunes_204595,true
song_3009,itunes_11614,true
song_3009,itunes_67580,false
song_3009,itunes_110732,true
song_3009,itunes_227400,true
song_3009,itunes_203015,true
song_5728,itunes_155598,true
song_6054,itunes_181989,true
song_3932,itunes_89198,false
song_5758,itunes_139252,true
song_288,itunes_79752,true
song_4033,itunes_39982,true
song_4033,itunes_238180,true
song_182,itunes_170632,true
song_372,itunes_43863,true
song_372,itunes_32091,false
song_2844,itunes_207312,true
song_3692,itunes_57604,false
song_3692,itunes_94316,false
song_1226,itunes_199584,false
song_772,itunes_153814,true
song_772,itunes_90002,true
song_772,itunes_107267,true
song_772,itunes_128374,true
song_772,itunes_158136,true
song_6079,itunes_205068,true
song_6260,itunes_140113,false
song_5447,itunes_218573,false
song_5447,itunes_108177,false
song_5447,itunes_216749,false
song_5447,itunes_216711,false
song_2865,itunes_173096,true
song_3002,itunes_134773,true
song_3002,itunes_134753,false
song_2854,itunes_170504,true
song_1474,itunes_69178,true
song_6361,itunes_210503,false
song_6361,itunes_215073,false
song_6361,itunes_127783,false
song_6361,itunes_125726,false
song_6361,itunes_103138,false
song_5980,itunes_119556,true
song_5980,itunes_142359,true
song_3706,itunes_210823,false
song_2915,itunes_111554,false
song_2915,itunes_32432,true
song_4284,itunes_86294,true
song_4284,itunes_150619,true
song_4284,itunes_22533,true
song_4284,itunes_131663,true
song_2035,itunes_144766,true
song_2035,itunes_107446,true
song_7057,itunes_133268,true
song_7057,itunes_192751,true
song_7057,itunes_187321,true
song_825,itunes_129669,true
song_3684,itunes_32539,true
song_3684,itunes_15119,true
song_5231,itunes_57624,true
song_5231,itunes_94336,false
song_4796,itunes_145244,false
song_2879,itunes_225606,true
song_2879,itunes_236956,true